Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Distance,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Price
0,OPEL,Astra G,33,Universal,No,Petrol,1.2,189000.0,4,Manual,Front,04,Left wheel,Blue,4,6272
690,HONDA,Civic,5,Coupe,Yes,Petrol,1.5,30274.0,4,Automatic,Front,04,Left wheel,Black,4,58172
1024,HYUNDAI,H1,11,Universal,Yes,Diesel,2.5,126760.0,4,Automatic,Front,04,Left wheel,Silver,4,18450
629,FORD,Fiesta,6,Sedan,Yes,Petrol,1.6,0.0,4,Automatic,Front,04,Left wheel,Silver,12,314
707,HYUNDAI,Tucson,10,Jeep,Yes,Diesel,2.0,144096.0,4,Automatic,Front,04,Left wheel,Silver,4,23207
900,HONDA,Accord,6,Sedan,Yes,Petrol,2.4,129779.0,4,Automatic,Front,04,Left wheel,Black,12,8781
1091,FORD,Fusion,5,Sedan,Yes,Petrol,2.5,135810.0,4,Automatic,Front,04,Left wheel,Grey,12,706
0,OPEL,Vectra,26,Hatchback,No,Petrol,2.0,300000.0,4,Manual,Front,04,Left wheel,Carnelian red,2,5018
891,HYUNDAI,Sonata,5,Sedan,Yes,LPG,2.0,358526.0,4,Automatic,Front,04,Left wheel,Orange,4,13172
831,MITSUBISHI,Eclipse ES,3,Jeep,No,Petrol,1.5,17123.0,4,Automatic,4x4,04,Left wheel,Silver,8,27441
781,SUBARU,Forester,9,Jeep,Yes,Petrol,2.5,148213.0,4,Automatic,4x4,04,Left wheel,Blue,0,549
777,TOYOTA,Camry,7,Sedan,Yes,Petrol,2.5,118400.0,4,Tiptronic,Front,04,Left wheel,Grey,8,23521
530,FORD,Fusion 1.6,8,Sedan,Yes,Petrol,1.6,249600.0,4,Tiptronic,Front,04,Left wheel,Black,10,20698
891,HYUNDAI,Santa FE,5,Jeep,Yes,Diesel,2.0,87331.0,4,Automatic,Front,04,Left wheel,Blue,4,55515
836,HYUNDAI,Sonata,11,Sedan,Yes,Petrol,2.0,104727.0,4,Automatic,Front,04,Left wheel,Black,4,13366
1053,MERCEDES-BENZ,E 350,7,Sedan,Yes,Diesel,3.5,146395.0,6,Automatic,Rear,04,Left wheel,Grey,12,1882
1079,HYUNDAI,Santa FE,3,Jeep,Yes,Diesel,2.0,69000.0,4,Automatic,Front,04,Left wheel,Grey,4,61286
0,MAZDA,Demio evropuli,18,Hatchback,No,CNG,1.4,185000.0,4,Manual,Front,04,Left wheel,Blue,4,7213
2377,TOYOTA,Tundra,5,Jeep,Yes,Petrol,5.7,54875.0,8,Automatic,Rear,04,Left wheel,Grey,12,11290
640,SSANGYONG,REXTON,8,Jeep,Yes,Diesel,2.0,152859.0,4,Automatic,Front,04,Left wheel,White,4,38251
1190,TOYOTA,Tacoma,7,Sedan,Yes,Petrol,4.0,238203.0,6,Automatic,4x4,04,Left wheel,Grey,12,549
687,HYUNDAI,Elantra,11,Sedan,Yes,Petrol,1.6,72000.0,4,Automatic,Front,04,Left wheel,White,4,10117
1399,MERCEDES-BENZ,E 350,11,Sedan,Yes,Petrol,3.5,229904.0,6,Automatic,4x4,04,Left wheel,Black,12,470
0,MERCEDES-BENZ,E 240,20,Sedan,Yes,Petrol,2.4,235000.0,6,Automatic,Rear,04,Left wheel,Silver,6,10349
777,TOYOTA,Camry,7,Sedan,No,Petrol,2.5,103123.0,4,Automatic,Front,04,Left wheel,Silver,12,16099
2195,BMW,X5,12,Jeep,Yes,Petrol,4.8,112000.0,8,Tiptronic,4x4,04,Left wheel,White,8,17876
790,DAEWOO,Lacetti,12,Sedan,Yes,Petrol,1.6,138719.0,4,Automatic,Front,04,Left wheel,Silver,4,7517
1750,LEXUS,RX 400,13,Jeep,Yes,Hybrid,3.3,209000.0,6,Variator,4x4,04,Left wheel,Black,10,24148
784,HONDA,Civic,4,Hatchback,Yes,Petrol,1.5,1461.0,4,Automatic,Front,04,Left wheel,Silver,4,40889
1525,MERCEDES-BENZ,C 180,23,Sedan,No,CNG,1.8,111111.0,4,Manual,Rear,04,Left wheel,White,4,6586
1514,LEXUS,GX 470,10,Sedan,Yes,Petrol,4.6,202048.0,8,Automatic,4x4,04,Left wheel,White,0,392
777,SUBARU,Forester,7,Jeep,No,Petrol,2.5,232000.0,4,Tiptronic,4x4,04,Left wheel,White,8,19444
0,FORD,Transit ford,11,Goods wagon,No,Diesel,2.2,210000.0,4,Manual,Front,04,Left wheel,White,2,20385
1104,AUDI,Q7,6,Jeep,Yes,Petrol,3.0,264014.0,6,Automatic,4x4,04,Left wheel,Black,0,862
0,TOYOTA,Prius,13,Hatchback,No,Hybrid,1.5,204839.0,4,Automatic,Front,04,Left wheel,Silver,0,8311
1017,HYUNDAI,Santa FE,4,Jeep,Yes,Diesel,2.0,105751.0,4,Automatic,Front,04,Left wheel,White,4,53154
0,MERCEDES-BENZ,E 350,11,Coupe,Yes,Petrol,3.5,39000.0,6,Tiptronic,Rear,02,Left wheel,Black,12,43905
0,MITSUBISHI,Airtrek,19,Universal,No,Petrol,2.0,136000.0,4,Tiptronic,Front,04,Right-hand drive,Grey,2,8154
0,FORD,Transit,24,Microbus,No,Diesel,2.5,0.0,4,Manual,Rear,04,Left wheel,White,2,10976
0,VOLKSWAGEN,Jetta,2,Sedan,Yes,Petrol,1.4,6950.0,4,Automatic,Front,04,Left wheel,White,10,41710
645,TOYOTA,Prius,10,Hatchback,No,Hybrid,1.8,204387.0,4,Automatic,Front,04,Left wheel,White,0,13799
0,TOYOTA,Aqua,8,Sedan,No,Hybrid,1.5,200000.0,4,Variator,Front,04,Right-hand drive,White,0,12544
0,TOYOTA,Prius,13,Sedan,No,Hybrid,1.5,368000.0,4,Automatic,Front,04,Left wheel,White,8,10976
0,NISSAN,Navara,10,Pickup,No,Diesel,2.5,240000.0,4,Manual,4x4,04,Left wheel,White,4,26657
1327,TOYOTA,Camry,3,Sedan,Yes,Petrol,2.5,22000.0,4,Tiptronic,Front,04,Left wheel,Black,12,49237
781,TOYOTA,Camry,9,Sedan,Yes,Hybrid,2.5,159379.0,4,Automatic,Front,04,Left wheel,White,12,3136
690,LEXUS,RX 450,5,Jeep,Yes,Hybrid,3.5,27038.0,6,Automatic,4x4,04,Left wheel,White,12,392
642,SSANGYONG,Korando,9,Jeep,Yes,Diesel,2.0,159989.0,4,Automatic,Front,04,Left wheel,Silver,4,21181
915,LAND ROVER,Range Rover,7,Jeep,Yes,Diesel,3.0,126000.0,6,Automatic,4x4,04,Left wheel,White,12,114468
0,NISSAN,Juke,8,Jeep,No,Petrol,1.6,87000.0,4,Tiptronic,4x4,04,Left wheel,Silver,12,27700
308,TOYOTA,Prius,7,Hatchback,Yes,Hybrid,1.8,151923.0,4,Automatic,Front,04,Left wheel,White,12,4391
0,HYUNDAI,Elantra,6,Sedan,Yes,Petrol,1.8,76800.0,4,Automatic,Front,04,Left wheel,Blue,12,80
779,VOLKSWAGEN,Passat B7,8,Sedan,Yes,Petrol,2.5,105000.0,5,Automatic,Front,04,Left wheel,Grey,12,10976
1055,LEXUS,RX 450,8,Jeep,Yes,Hybrid,3.5,151288.0,6,Automatic,4x4,04,Left wheel,Grey,12,5175
2151,LEXUS,GX 470,12,Jeep,Yes,Petrol,4.7,264339.0,8,Automatic,4x4,04,Left wheel,Black,0,30734
474,CHEVROLET,Volt,8,Hatchback,Yes,Hybrid,1.4,239027.0,4,Automatic,Front,04,Left wheel,Black,12,125
1091,HYUNDAI,H1,5,Minivan,Yes,Diesel,2.5,120000.0,4,Automatic,Front,04,Left wheel,Black,4,36567
0,VOLKSWAGEN,Lupo,19,Hatchback,No,Petrol,1.0,120008.0,4,Manual,Front,02,Right-hand drive,Silver,2,4077
828,HONDA,FIT,1,Hatchback,Yes,Petrol,1.5,15601.0,4,Automatic,Front,04,Left wheel,Orange,4,21316
0,VOLKSWAGEN,Jetta,21,Sedan,Yes,Petrol,2.8,0.0,6,Manual,Front,04,Left wheel,Black,2,4234
0,TOYOTA,Camry,13,Sedan,Yes,Hybrid,2.4,135000.0,4,Automatic,Front,04,Left wheel,Beige,6,16621
0,OPEL,Astra,23,Goods wagon,No,Petrol,1.6,175000.0,4,Manual,Front,04,Left wheel,Blue,6,5018
891,HYUNDAI,Santa FE,5,Jeep,Yes,Diesel,2.0,146492.0,4,Automatic,Front,04,Left wheel,Black,4,44711
1051,KIA,Optima,5,Sedan,No,Petrol,2.4,65000.0,4,Tiptronic,Front,04,Left wheel,White,12,25089
1172,MERCEDES-BENZ,E 350,10,Sedan,Yes,Diesel,3.5,119379.0,6,Automatic,4x4,04,Left wheel,Silver,12,16621
0,TOYOTA,Camry,11,Sedan,Yes,Hybrid,2.4,288000.0,4,Variator,Front,04,Left wheel,Golden,10,20385
1405,MERCEDES-BENZ,ML 350,12,Jeep,Yes,Diesel,3.0,278904.0,6,Automatic,4x4,04,Left wheel,Blue,12,10663
442,TOYOTA,Prius,4,Sedan,Yes,Hybrid,1.8,47672.0,4,Automatic,Front,04,Left wheel,White,12,1882
0,TOYOTA,Vitz,10,Hatchback,No,Petrol,1.0,89000.0,3,Variator,Front,04,Left wheel,White,10,12858
1272,OPEL,Combo,15,Goods wagon,No,Diesel,1.7,196000.0,4,Manual,Front,04,Left wheel,Blue,4,7840
891,KIA,Optima,5,Sedan,Yes,Petrol,2.0,27485.0,4,Automatic,Front,04,Left wheel,Black,4,18189
0,HYUNDAI,Sonata,9,Sedan,No,Hybrid,2.4,150000.0,8,Automatic,Front,04,Left wheel,Black,12,18817
0,MERCEDES-BENZ,E 320,22,Sedan,Yes,Petrol,0.6,230000.0,6,Automatic,Rear,04,Left wheel,Blue,8,8781
781,TOYOTA,Camry,9,Sedan,Yes,Petrol,2.5,285214.0,4,Automatic,Front,04,Left wheel,Black,12,3920
930,HYUNDAI,Tucson,3,Jeep,Yes,Diesel,1.7,32066.0,4,Automatic,Front,04,Left wheel,Black,4,45542
0,NISSAN,X-Trail,17,Jeep,No,Petrol,2.0,156000.0,4,Automatic,4x4,04,Right-hand drive,Black,8,10349
753,HYUNDAI,Sonata,9,Sedan,Yes,Hybrid,2.4,259184.0,4,Automatic,Front,04,Left wheel,Silver,0,251
642,BMW,328,9,Sedan,Yes,Petrol,2.0,144000.0,4,Tiptronic,Rear,04,Left wheel,Black,10,26657
585,TOYOTA,Prius,8,Hatchback,No,Hybrid,1.8,76509.0,4,Automatic,Front,04,Left wheel,Silver,7,15994
1031,NISSAN,Note,8,Hatchback,No,Petrol,1.2,127000.0,3,Variator,Front,04,Right-hand drive,White,6,7840
629,HYUNDAI,Elantra,6,Sedan,Yes,Petrol,1.6,138770.0,4,Automatic,Front,04,Left wheel,White,4,19707
585,TOYOTA,Prius,8,Hatchback,Yes,Hybrid,1.8,0.0,4,Automatic,Front,04,Left wheel,Black,12,17249
765,HYUNDAI,Santa FE,6,Jeep,Yes,Diesel,2.0,108177.0,4,Automatic,Front,04,Left wheel,Black,4,47217
707,HYUNDAI,Santa FE,10,Jeep,Yes,Diesel,2.0,151594.0,4,Automatic,Front,04,Left wheel,Silver,4,27889
0,VOLKSWAGEN,Passat,16,Sedan,Yes,Petrol,1.8,179760.0,4,Automatic,Front,04,Left wheel,Silver,10,5018
1286,CHEVROLET,Captiva,14,Jeep,Yes,Diesel,2.0,61435.0,4,Automatic,Front,04,Left wheel,Silver,4,7056
642,HYUNDAI,Santa FE,9,Jeep,Yes,Diesel,2.0,68359.0,4,Automatic,Front,04,Left wheel,Silver,4,36231
639,HYUNDAI,Tucson,7,Jeep,Yes,Diesel,2.0,68725.0,4,Automatic,Front,04,Left wheel,Red,4,40092
697,TOYOTA,Corolla,6,Sedan,Yes,Petrol,1.8,136835.0,4,Automatic,Front,04,Left wheel,White,12,3920
1514,LEXUS,GX 470,10,Sedan,Yes,Petrol,4.6,202048.0,8,Automatic,4x4,04,Left wheel,White,0,392
642,HYUNDAI,Sonata,9,Sedan,Yes,LPG,2.0,236781.0,4,Automatic,Front,04,Left wheel,White,4,12143
603,LEXUS,RX 450,6,Jeep,Yes,Hybrid,3.5,399906.0,6,Automatic,4x4,04,Left wheel,Black,12,157
0,HONDA,Cr-v,19,Jeep,Yes,Petrol,2.0,197000.0,4,Automatic,4x4,04,Right-hand drive,Sky blue,4,10976
584,HONDA,Civic,7,Sedan,Yes,Petrol,1.8,70742.0,4,Automatic,Front,04,Left wheel,White,4,43548
0,MERCEDES-BENZ,E 220,20,Sedan,No,Diesel,2.2,10000.0,4,Automatic,Rear,04,Left wheel,Silver,12,10976
609,HONDA,FIT,5,Hatchback,Yes,Petrol,1.3,57400.0,4,Automatic,Front,04,Left wheel,Silver,4,16264
1058,MERCEDES-BENZ,ML 350,9,Jeep,Yes,Petrol,3.5,193267.0,6,Automatic,4x4,04,Left wheel,Grey,12,7213
0,INFINITI,M37,10,Sedan,Yes,Petrol,3.7,62000.0,6,Tiptronic,Rear,04,Left wheel,White,12,23521
0,TOYOTA,Prius,13,Hatchback,No,Petrol,1.6,155000.0,4,Automatic,Front,04,Left wheel,White,2,10976
777,HYUNDAI,H1,7,Minivan,Yes,Diesel,2.5,139905.0,4,Automatic,Front,04,Left wheel,Silver,4,36968
1368,VOLKSWAGEN,Golf,25,Hatchback,No,Petrol,1.6,275000.0,4,Manual,Front,04,Left wheel,Green,2,3500
521,CHEVROLET,Volt,10,Hatchback,Yes,Hybrid,1.4,288778.0,4,Automatic,Front,04,Left wheel,Black,0,2666
900,KIA,Sportage,6,Jeep,Yes,Petrol,2.4,60123.0,4,Automatic,4x4,04,Left wheel,White,10,34497
777,HYUNDAI,H1,7,Minivan,Yes,Diesel,2.5,120309.0,4,Automatic,Front,04,Left wheel,Black,4,30583
753,HYUNDAI,Tucson,9,Jeep,Yes,Petrol,2.4,98000.0,4,Tiptronic,Front,04,Left wheel,Red,12,26030
934,MAZDA,1000,6,Sedan,Yes,Petrol,2.5,113102.0,4,Automatic,4x4,04,Left wheel,Red,12,627
707,KIA,Optima,10,Sedan,Yes,Petrol,2.0,61378.0,4,Automatic,Front,04,Left wheel,Black,4,11604
1197,TOYOTA,Tacoma,9,Sedan,Yes,Petrol,4.0,365810.0,6,Automatic,4x4,04,Left wheel,White,12,27911
1076,HYUNDAI,Santa FE,1,Jeep,Yes,Diesel,2.0,6631.0,4,Automatic,Front,04,Left wheel,Grey,4,96749
915,HYUNDAI,H1,7,Minivan,Yes,Diesel,3.0,114142.0,4,Automatic,Front,04,Left wheel,Silver,4,31581
765,SSANGYONG,REXTON,6,Jeep,Yes,Diesel,2.0,92870.0,4,Automatic,Front,04,Left wheel,Grey,4,48873
0,TOYOTA,Prius,13,Hatchback,No,Hybrid,1.5,111111.0,4,Variator,Front,04,Left wheel,White,0,12544
1888,BMW,X5,14,Jeep,Yes,Diesel,3.0,19000.0,6,Automatic,4x4,04,Left wheel,Black,12,29793
1249,HYUNDAI,H1,4,Universal,Yes,Diesel,2.5,171690.0,4,Automatic,Front,04,Left wheel,Silver,4,40340
836,HYUNDAI,Tucson,11,Jeep,Yes,Diesel,2.0,97137.0,4,Automatic,Front,04,Left wheel,Grey,4,25004
891,HONDA,Civic,5,Sedan,Yes,Petrol,2.0,23919.0,4,Automatic,Front,04,Left wheel,Grey,4,44943
1017,HYUNDAI,Elantra,4,Sedan,Yes,Petrol,2.0,110456.0,4,Automatic,Front,04,Left wheel,Silver,12,314
0,TOYOTA,Prius,12,Sedan,Yes,Hybrid,1.8,1111111.0,4,Automatic,Front,04,Left wheel,White,4,17249
640,HYUNDAI,Tucson,8,Jeep,Yes,Diesel,2.0,74476.0,4,Automatic,Front,04,Left wheel,White,4,23270
0,VAZ,2121 (Niva),13,Jeep,No,Petrol,1.6,113000.0,4,Manual,Rear,04,Left wheel,White,0,7840
690,HONDA,Civic,5,Sedan,Yes,Petrol,1.5,72066.0,4,Automatic,Front,04,Left wheel,Black,4,44611
0,TOYOTA,Prius,14,Sedan,Yes,Petrol,1.6,235200.0,8,Tiptronic,Front,04,Left wheel,Black,8,11917
836,HYUNDAI,Tucson,11,Jeep,Yes,Diesel,2.0,155300.0,4,Automatic,Front,04,Left wheel,Silver,4,22947
0,VOLKSWAGEN,Jetta,16,Sedan,Yes,Petrol,2.5,97000.0,5,Tiptronic,Front,04,Left wheel,Silver,6,9500
1017,HYUNDAI,Elantra,4,Sedan,Yes,Petrol,2.0,106611.0,4,Automatic,Front,04,Left wheel,Silver,12,706
364,CHEVROLET,Spark,9,Sedan,Yes,Petrol,1.0,32387.0,4,Automatic,Front,04,Left wheel,Black,4,7840
749,HYUNDAI,Sonata,7,Sedan,Yes,Petrol,2.4,166008.0,4,Automatic,Front,04,Left wheel,White,12,1882
769,FORD,Transit,10,Microbus,No,Diesel,2.2,122000.0,4,Manual,Front,04,Left wheel,White,2,23521
501,TOYOTA,Aqua,7,Hatchback,Yes,Petrol,1.5,116350.0,4,Automatic,Front,04,Left wheel,White,4,14586
1578,BMW,650,6,Coupe,Yes,Petrol,4.4,92213.0,8,Automatic,Rear,02,Left wheel,White,12,30734
1282,KIA,Carens,14,Jeep,Yes,Diesel,2.0,51999.0,4,Automatic,Front,04,Left wheel,Black,4,8154
780,CHEVROLET,Cruze,2,Hatchback,No,Petrol,1.4,13.0,4,Automatic,Front,04,Left wheel,Black,8,17562
642,FORD,C-MAX,9,Sedan,Yes,Hybrid,2.0,140000.0,5,Automatic,Front,04,Left wheel,Sky blue,6,14113
259,CHEVROLET,Volt,7,Hatchback,Yes,Hybrid,1.4,110958.0,4,Automatic,Front,04,Left wheel,Black,0,220
0,TOYOTA,Prius,16,Sedan,No,Hybrid,1.5,43200.0,4,Automatic,Front,04,Left wheel,White,0,10976
0,BMW,X1,8,Jeep,Yes,Petrol,2.0,0.0,8,Tiptronic,Front,04,Left wheel,White,9,34497
779,TOYOTA,RAV 4,8,Jeep,No,Petrol,2.5,176000.0,4,Tiptronic,4x4,04,Left wheel,Silver,8,38260
834,OPEL,Zafira,12,Minivan,No,Diesel,1.7,248000.0,4,Manual,Front,04,Left wheel,Black,10,11604
501,TOYOTA,Aqua,7,Hatchback,Yes,Petrol,1.5,99529.0,4,Automatic,Front,04,Left wheel,Silver,4,15530
1017,HYUNDAI,Sonata,4,Sedan,Yes,LPG,2.0,61257.0,4,Automatic,Front,04,Left wheel,White,4,15681
640,AUDI,A5,8,Coupe,Yes,Petrol,2.0,87000.0,6,Automatic,Rear,02,Left wheel,Black,8,9408
924,TOYOTA,Corolla,4,Sedan,Yes,Petrol,1.8,61701.0,4,Automatic,Front,04,Left wheel,Silver,12,3136
0,FORD,Tourneo Connect,13,Goods wagon,No,Diesel,1.8,160000.0,4,Manual,Front,02,Left wheel,White,2,8781
0,DODGE,Dart,9,Sedan,No,Petrol,1.4,142000.0,4,Tiptronic,Front,04,Left wheel,Black,9,15053
0,AUDI,A4,10,Sedan,Yes,Petrol,2.0,144878.0,4,Manual,4x4,04,Left wheel,Black,8,18817
0,HYUNDAI,Elantra,7,Sedan,Yes,Petrol,1.8,50000.0,6,Tiptronic,Front,04,Left wheel,Brown,8,70
1099,SSANGYONG,REXTON,11,Jeep,Yes,Diesel,2.7,225450.0,4,Automatic,Front,04,Left wheel,Black,4,20592
878,TOYOTA,Prius,12,Sedan,No,Hybrid,1.8,316800.0,4,Tiptronic,4x4,04,Left wheel,Grey,12,13485
0,NISSAN,Quest,8,Minivan,Yes,CNG,3.5,45000.0,6,Automatic,Front,>5,Left wheel,White,12,34497
1079,HYUNDAI,Elantra,3,Sedan,Yes,Petrol,2.0,17172.0,4,Automatic,Front,04,Left wheel,Grey,4,48196
0,PEUGEOT,206,15,Hatchback,Yes,Petrol,1.6,93686.0,4,Tiptronic,Front,04,Left wheel,Silver,0,8467
531,NISSAN,Juke,9,Jeep,Yes,Petrol,1.6,167405.0,4,Automatic,4x4,04,Left wheel,Black,0,8781
0,BMW,X5,11,Jeep,Yes,Diesel,3.5,150000.0,6,Tiptronic,4x4,04,Left wheel,Black,16,47042
0,TOYOTA,Corolla,4,Sedan,No,Petrol,1.6,18700.0,4,Automatic,Front,04,Left wheel,White,12,40769
784,HONDA,FIT,4,Hatchback,Yes,Petrol,1.5,30430.0,4,Automatic,Front,04,Left wheel,White,4,36721
585,HYUNDAI,Elantra Gt,8,Hatchback,Yes,Petrol,1.8,118400.0,4,Tiptronic,Rear,04,Left wheel,White,6,18503
2410,CHEVROLET,Camaro,11,Coupe,Yes,Petrol,6.2,111274.0,8,Automatic,Rear,02,Left wheel,Orange,12,9722
1659,TOYOTA,Tundra,7,Jeep,Yes,Petrol,5.7,101928.0,8,Automatic,4x4,04,Left wheel,Black,12,188
1053,MERCEDES-BENZ,E 350,7,Sedan,Yes,Diesel,3.5,149486.0,6,Automatic,4x4,04,Left wheel,Silver,12,314
0,TOYOTA,Camry,9,Sedan,Yes,Petrol,2.5,139000.0,4,Tiptronic,Front,04,Left wheel,Black,10,25089
0,SUBARU,Legacy,16,Sedan,No,Petrol,2.0,208000.0,4,Tiptronic,4x4,04,Right-hand drive,Black,4,9408
765,HYUNDAI,Sonata,6,Sedan,Yes,LPG,2.0,533571.0,4,Automatic,Front,04,Left wheel,Orange,4,12544
0,SAAB,09-Mar,13,Sedan,Yes,Petrol,2.0,1000.0,6,Automatic,Front,04,Left wheel,Black,6,6000
0,TOYOTA,Prius,12,Sedan,No,Hybrid,1.5,220800.0,4,Variator,Front,04,Left wheel,Blue,8,15367
781,TOYOTA,Camry,9,Sedan,Yes,Petrol,2.5,148000.0,4,Tiptronic,Front,04,Left wheel,Black,8,21953
1205,HYUNDAI,Santa FE,6,Jeep,Yes,Petrol,3.3,97304.0,6,Automatic,Front,04,Left wheel,White,12,10192
1946,MERCEDES-BENZ,G 550,4,Jeep,Yes,Petrol,4.0,54730.0,8,Automatic,4x4,04,Left wheel,White,12,42965
0,JEEP,Liberty,19,Jeep,Yes,Petrol,3.7,150000.0,6,Automatic,4x4,04,Left wheel,Blue,4,10976
810,HYUNDAI,Elantra,5,Sedan,Yes,Petrol,1.8,159790.0,4,Automatic,Front,04,Left wheel,White,12,470
891,HYUNDAI,Santa FE,5,Jeep,Yes,Diesel,2.0,90727.0,4,Automatic,Front,04,Left wheel,Blue,4,54458
836,HYUNDAI,Genesis,11,Coupe,Yes,Petrol,2.0,132008.0,4,Automatic,Front,04,Left wheel,Grey,4,15323
0,NISSAN,Note,16,Hatchback,No,Petrol,1.5,161000.0,4,Variator,Front,04,Right-hand drive,Silver,2,7997
761,TOYOTA,Prius,11,Hatchback,Yes,Hybrid,1.8,267165.0,4,Automatic,Front,04,Left wheel,White,12,392
0,TOYOTA,Camry,12,Sedan,No,Hybrid,2.4,320000.0,4,Automatic,Front,04,Left wheel,Silver,6,22580
585,MERCEDES-BENZ,C 250,8,Coupe,Yes,Petrol,1.8,85121.0,4,Automatic,Front,02,Left wheel,Grey,12,26971
1282,CHEVROLET,Captiva,14,Jeep,Yes,Diesel,2.0,54785.0,4,Automatic,Front,04,Left wheel,White,4,5488
749,HONDA,Cr-v,7,Jeep,Yes,Petrol,2.4,0.0,4,Automatic,4x4,04,Left wheel,Carnelian red,12,2195
642,HYUNDAI,Tucson,9,Jeep,Yes,Diesel,2.0,72018.0,4,Automatic,Front,04,Left wheel,White,4,23602
0,BMW,X6,12,Jeep,Yes,Petrol,3.5,152000.0,16,Tiptronic,4x4,04,Left wheel,Grey,16,39829
770,HYUNDAI,Tucson,5,Jeep,Yes,Diesel,1.7,158258.0,4,Automatic,Front,04,Left wheel,White,4,30750
531,HYUNDAI,Elantra,9,Sedan,Yes,Petrol,1.6,97000.0,4,Automatic,Front,04,Left wheel,White,4,19707
0,MASERATI,Quattroporte,12,Sedan,Yes,Petrol,4.0,0.0,8,Tiptronic,4x4,04,Left wheel,Black,6,26657
1104,BMW,X6,6,Jeep,Yes,Petrol,3.0,97600.0,6,Tiptronic,4x4,04,Left wheel,Black,10,114468
530,KIA,Cerato,8,Sedan,Yes,Petrol,1.6,116644.0,4,Automatic,Front,04,Left wheel,Silver,4,12544
1076,LEXUS,NX 300,1,Jeep,Yes,Petrol,2.0,1792.0,4,Automatic,Front,04,Left wheel,White,12,549
397,LEXUS,CT 200h,5,Hatchback,Yes,Hybrid,1.8,71904.0,4,Automatic,Front,04,Left wheel,White,0,6743
777,HYUNDAI,H1,7,Minivan,Yes,Diesel,2.5,170971.0,4,Automatic,Front,04,Left wheel,Grey,4,31082
0,FIAT,500 Abarth,8,Coupe,Yes,Petrol,1.4,50000.0,4,Manual,Front,02,Left wheel,White,8,17876
1017,HYUNDAI,Santa FE,4,Jeep,Yes,Diesel,2.0,156887.0,4,Automatic,Front,04,Left wheel,Grey,4,49293
0,HONDA,Passport,22,Jeep,No,CNG,3.2,300000.0,6,Automatic,4x4,04,Left wheel,Green,2,5959
1750,LEXUS,RX 400 RESTAILING,13,Jeep,Yes,Hybrid,3.3,235200.0,6,Automatic,4x4,04,Left wheel,Silver,12,24775
765,HYUNDAI,Elantra GT,6,Hatchback,No,Petrol,2.0,65566.0,6,Automatic,Front,04,Left wheel,White,6,14426
640,SSANGYONG,REXTON,8,Jeep,Yes,Diesel,2.0,130000.0,4,Automatic,Front,04,Left wheel,White,4,30596
552,FORD,Focus,4,Sedan,No,Petrol,1.0,18080.0,3,Automatic,Front,04,Left wheel,Carnelian red,8,18817
0,AUDI,A8,13,Sedan,Yes,Diesel,3.0,265000.0,6,Tiptronic,4x4,04,Left wheel,Black,8,37633
639,CHEVROLET,Malibu,7,Sedan,Yes,Petrol,2.0,76686.0,4,Automatic,Front,04,Left wheel,Black,4,28608
781,TOYOTA,Camry,9,Sedan,Yes,Petrol,2.5,101000.0,4,Tiptronic,Front,04,Left wheel,Black,10,21012
843,TOYOTA,Prius,13,Sedan,No,Hybrid,1.5,227200.0,4,Automatic,Front,04,Left wheel,Blue,4,12544
0,NISSAN,Tiida,15,Sedan,Yes,Petrol,1.5,150000.0,4,Automatic,Front,04,Right-hand drive,Black,5,8154
1273,SSANGYONG,REXTON,12,Jeep,Yes,Diesel,2.7,157446.0,4,Automatic,Front,04,Left wheel,Silver,4,16894
0,FORD,Fusion,7,Sedan,Yes,Hybrid,2.0,138000.0,4,Tiptronic,Front,04,Left wheel,Black,12,27284
0,MERCEDES-BENZ,CLK 320,21,Sedan,Yes,Petrol,3.2,253640.0,6,Tiptronic,Rear,02,Left wheel,Black,6,7527
781,TOYOTA,Camry,9,Sedan,Yes,Hybrid,2.5,314373.0,4,Automatic,Front,04,Left wheel,Grey,12,392
891,HYUNDAI,Elantra 2016,5,Sedan,No,Petrol,2.0,20900.0,4,Tiptronic,Front,04,Left wheel,Blue,8,21012
0,FORD,Escape,8,Jeep,No,Petrol,2.5,192000.0,4,Automatic,Front,04,Left wheel,Grey,12,25089
836,SSANGYONG,Actyon,11,Jeep,Yes,Diesel,2.0,189000.0,4,Automatic,Front,04,Left wheel,Black,4,19707
749,CHEVROLET,Captiva,7,Jeep,Yes,Petrol,2.4,119768.0,4,Automatic,Front,04,Left wheel,White,12,314
1405,BMW,X5,12,Jeep,Yes,Diesel,3.0,229854.0,6,Automatic,4x4,04,Left wheel,Green,0,1803
364,CHEVROLET,Spark,9,Hatchback,Yes,Petrol,1.0,160000.0,4,Automatic,Front,04,Left wheel,Blue,4,8643
0,OPEL,Vectra,25,Sedan,No,Petrol,1.6,11000.0,4,Manual,Front,04,Left wheel,Grey,1,4704
781,CHEVROLET,Cruze,3,Sedan,Yes,Petrol,1.4,65738.0,4,Automatic,Front,04,Left wheel,Red,12,8311
0,VAZ,2121 (Niva),17,Hatchback,No,Petrol,1.6,85000.0,4,Manual,4x4,02,Left wheel,White,2,6899
